2025-04-05 15:30:57.465820 | 50:8a:06:fc:81:4d | N/A | -53 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.041533 | dc:4f:22:fa:54:46 | N/A | -71 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.049728 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.110521 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.121893 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.152124 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.169658 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.174232 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.177879 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.179321 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.182299 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.182954 | 54:4b:54:24:74:37 | N/A | -80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.184714 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.187684 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.188700 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.199080 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.208637 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.209218 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.212937 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.213527 | 54:4b:54:24:74:37 | N/A | -86 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.219372 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.220617 | 22:55:7e:84:10:17 | N/A | -78 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.220824 | 22:55:7e:84:10:17 | N/A | -76 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.224296 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.227909 | 54:4b:54:24:74:37 | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.233856 | a0:de:0f:60:67:8d | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.245248 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.255706 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.256652 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.271633 | 54:4b:54:24:74:37 | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.272739 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.276624 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.281082 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.281491 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.283131 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.285884 | 54:4b:54:24:74:37 | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.291282 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.300424 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.315258 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.326703 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.329257 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.350615 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.358173 | 30:cc:21:14:be:83 | N/A | -15 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.360994 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.384778 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.397217 | 54:4b:54:24:74:37 | N/A | -86 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.402941 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.417680 | 54:4b:54:2b:84:8f | N/A | -61 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.418736 | 54:4b:54:24:74:37 | N/A | -86 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.429109 | 56:4b:54:3b:84:8f | N/A | -61 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.442369 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.445116 | 22:55:7e:84:10:17 | N/A | -80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.445408 | 22:55:7e:84:10:17 | N/A | -80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.446378 | 22:55:7e:84:10:17 | N/A | -80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.450499 | 54:4b:54:24:74:37 | N/A | -86 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.459433 | 30:cc:21:14:be:83 | N/A | -15 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.461276 | 54:4b:54:24:74:37 | N/A | -80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.466588 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.500633 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.506153 | 22:55:7e:84:10:17 | N/A | -78 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.506456 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.520057 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.522579 | 54:4b:54:24:74:37 | N/A | -86 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.527755 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.531439 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.532785 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.539408 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.544836 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.553932 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.562180 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.569464 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.585504 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.590531 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.601599 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.606999 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.622472 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.623793 | 22:55:7e:84:10:17 | N/A | -80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.633889 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.655720 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.656442 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.656691 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.657900 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.664275 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.664991 | 52:9f:14:d9:81:25 | N/A | -75 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.665588 | 52:9f:14:d9:81:25 | N/A | -75 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.673242 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.678442 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.680128 | 52:9f:14:d9:81:25 | N/A | -75 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.690141 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.690892 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.691821 | 52:9f:14:d9:81:25 | N/A | -75 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.692433 | 22:55:7e:84:10:17 | N/A | -76 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.692659 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.704418 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.706508 | 52:9f:14:d9:81:25 | N/A | -75 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.709780 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.710007 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.711991 | 52:9f:14:d9:81:25 | N/A | -76 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.724897 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.726095 | 52:9f:14:d9:81:25 | N/A | -75 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.726870 | 52:9f:14:d9:81:25 | N/A | -75 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.727895 | 52:9f:14:d9:81:25 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.736313 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.742935 | 52:9f:14:d9:81:25 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.755184 | 22:55:7e:84:10:17 | N/A | -74 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.766517 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.775612 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.802839 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.809892 | 52:9f:14:d9:81:25 | N/A | -75 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.814155 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.827279 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.838697 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.869589 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.871657 | 52:9f:14:d9:81:25 | N/A | -76 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.913560 | 52:9f:14:d9:81:25 | N/A | -80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.926052 | 22:55:7e:84:10:17 | N/A | -75 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.929787 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.933154 | 22:55:7e:84:10:17 | N/A | -74 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.933364 | 22:55:7e:84:10:17 | N/A | -76 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.933729 | 22:55:7e:84:10:17 | N/A | -76 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.941116 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.950373 | a0:de:0f:60:67:8d | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.964349 | 52:9f:14:d9:81:25 | N/A | -80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.971415 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.972314 | 50:8a:06:fc:81:4d | N/A | -53 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.978651 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.979009 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.981057 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.986358 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.991717 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.992302 | 22:55:7e:84:10:17 | N/A | -75 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.993145 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.993938 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.994877 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.996933 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.998040 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:46.999507 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.002482 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.005302 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.008265 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.026064 | 52:9f:14:d9:81:25 | N/A | -76 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.026643 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.032047 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.037162 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.043502 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.043942 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.046763 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.051551 | 52:9f:14:d9:81:25 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.055232 | a0:de:0f:60:67:8d | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.064135 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.068043 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.069161 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.073801 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.078271 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.083683 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.088608 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.091159 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.091819 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.096196 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.100694 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.102164 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.105146 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.108218 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.114140 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.118297 | 54:4b:54:24:74:37 | N/A | -80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.119885 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.120821 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.129481 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.134543 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.135124 | 22:55:7e:84:10:17 | N/A | -76 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.138493 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.139361 | 22:55:7e:84:10:17 | N/A | -76 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.139584 | 22:55:7e:84:10:17 | N/A | -69 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.141499 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.145859 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.147247 | 22:55:7e:84:10:17 | N/A | -76 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.147988 | 22:55:7e:84:10:17 | N/A | -76 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.148248 | 22:55:7e:84:10:17 | N/A | -68 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.151041 | 22:55:7e:84:10:17 | N/A | -76 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.151682 | 22:55:7e:84:10:17 | N/A | -68 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.165986 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.176133 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.178951 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.184312 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.193724 | b8:c6:aa:72:e5:fa | N/A | -35 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.195457 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.197049 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.203805 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.204985 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.207144 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.212817 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.215507 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.223762 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.227114 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.227880 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.229687 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.230633 | 22:55:7e:84:10:17 | N/A | -79 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.230882 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.231096 | 22:55:7e:84:10:17 | N/A | -78 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.242500 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.245243 | 54:4b:54:24:74:37 | N/A | -85 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.248260 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.252008 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.259801 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.261608 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.267728 | 54:4b:54:24:74:37 | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.278499 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.278711 | 22:55:7e:84:10:17 | N/A | -78 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.291785 | 22:55:7e:84:10:17 | N/A | -80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.297513 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.306619 | 22:55:7e:84:10:17 | N/A | -81 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.307387 | 22:55:7e:84:10:17 | N/A | -80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.307955 | 54:4b:54:24:74:37 | N/A | -84 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.308144 | 22:55:7e:84:10:17 | N/A | -80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.308448 | 22:55:7e:84:10:17 | N/A | -78 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.326897 | 22:55:7e:84:10:17 | N/A | -79 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.328968 | 22:55:7e:84:10:17 | N/A | -78 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.333457 | 22:55:7e:84:10:17 | N/A | -80 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.341148 | 54:4b:54:2b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.341741 | 22:55:7e:84:10:17 | N/A | -78 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.343868 | 22:55:7e:84:10:17 | N/A | -79 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.345854 | 22:55:7e:84:10:17 | N/A | -79 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.350701 | 56:4b:54:3b:84:8f | N/A | -62 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.351163 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.356120 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.358005 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.360301 | 22:55:7e:84:10:17 | N/A | -78 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.362437 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.364587 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.364637 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.366507 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.366914 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.367230 | 22:55:7e:84:10:17 | N/A | -77 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.380898 | 30:cc:21:14:be:83 | N/A | -16 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.388877 | a0:de:0f:60:67:88 | N/A | -82 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.412593 | 54:4b:54:24:74:37 | N/A | -83 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.424377 | 22:55:7e:84:10:17 | N/A | -74 dBm | Origem: Cliente desconhecido
2025-04-05 15:31:47.434222 | 54:4b:54:24:74:37 | N/A | -82 dBm | Origem: Cliente desconhecido
